SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
750001,0.0,0.0,0.0,0.0,0.0,0.0
750002,0.0,0.0,0.0,0.0,0.0,0.0
750004,0.9,0.04,1.0,0.0,0.9333333333333332,0.017777777777777785
750005,0.8333333333333333,0.04444444444444444,1.0,0.0,0.8933333333333333,0.018844444444444445
750007,0.0,0.0,0.0,0.0,0.0,0.0
750008,0.5,0.1,0.8,0.16000000000000006,0.5999999999999999,0.10666666666666666
750009,0.0,0.0,0.0,0.0,0.0,0.0
750010,0.0,0.0,0.0,0.0,0.0,0.0
750012,0.0,0.0,0.0,0.0,0.0,0.0
750015,0.0,0.0,0.0,0.0,0.0,0.0
750016,0.0,0.0,0.0,0.0,0.0,0.0
750017,0.0,0.0,0.0,0.0,0.0,0.0
750018,0.0,0.0,0.0,0.0,0.0,0.0
750019,0.0,0.0,0.0,0.0,0.0,0.0
750020,0.7,0.034999999999999996,0.7333333333333334,0.10666666666666666,0.7028571428571428,0.06386938775510202
750022,0.0,0.0,0.0,0.0,0.0,0.0
750023,0.18,0.0496,0.4,0.24000000000000005,0.24761904761904763,0.09287981859410431
750024,0.16666666666666666,0.04444444444444445,0.4,0.24000000000000005,0.2333333333333333,0.08444444444444443
750025,0.0,0.0,0.0,0.0,0.0,0.0
750026,0.0,0.0,0.0,0.0,0.0,0.0
750030,0.0,0.0,0.0,0.0,0.0,0.0
750031,0.6533333333333332,0.0007111111111111109,1.0,0.0,0.7899999999999998,0.0004000000000000025
750033,0.0,0.0,0.0,0.0,0.0,0.0
750034,0.7333333333333333,0.06222222222222222,0.8,0.06,0.7333333333333334,0.03911111111111111
750036,0.0,0.0,0.0,0.0,0.0,0.0
750037,0.0,0.0,0.0,0.0,0.0,0.0
750040,0.9333333333333332,0.017777777777777785,1.0,0.0,0.96,0.006399999999999998
750041,0.06666666666666667,0.017777777777777778,0.2,0.16000000000000006,0.1,0.040000000000000015
750042,0.0,0.0,0.0,0.0,0.0,0.0
750045,0.8666666666666666,0.026666666666666672,1.0,0.0,0.9199999999999999,0.009599999999999994
750046,0.7333333333333333,0.05111111111111111,0.9,0.040000000000000015,0.76,0.017066666666666667
750047,0.7666666666666666,0.04,1.0,0.0,0.8533333333333333,0.01671111111111111
750049,0.0,0.0,0.0,0.0,0.0,0.0
750052,0.0,0.0,0.0,0.0,0.0,0.0
750053,0.8,0.16000000000000006,0.8,0.16000000000000006,0.8,0.16000000000000006
750057,0.0,0.0,0.0,0.0,0.0,0.0
750058,0.6607142857142858,0.0019132653061224498,1.0,0.0,0.7948717948717949,0.000986193293885598
750061,0.0,0.0,0.0,0.0,0.0,0.0
750064,0.0,0.0,0.0,0.0,0.0,0.0
750065,0.7,0.16,0.7,0.16,0.6666666666666666,0.13333333333333336
750066,0.7,0.16,0.8,0.16000000000000006,0.7333333333333333,0.1511111111111111
750071,0.0,0.0,0.0,0.0,0.0,0.0
750072,0.0,0.0,0.0,0.0,0.0,0.0
750073,0.0,0.0,0.0,0.0,0.0,0.0
750074,0.0,0.0,0.0,0.0,0.0,0.0
750075,0.0,0.0,0.0,0.0,0.0,0.0
750076,0.0,0.0,0.0,0.0,0.0,0.0
750077,0.6,0.14,0.8,0.16,0.6666666666666666,0.13333333333333336
750079,0.0,0.0,0.0,0.0,0.0,0.0
750080,0.0,0.0,0.0,0.0,0.0,0.0
750081,0.08,0.0256,0.2,0.16000000000000003,0.1142857142857143,0.052244897959183675
750082,0.0,0.0,0.0,0.0,0.0,0.0
750083,0.0,0.0,0.0,0.0,0.0,0.0
750084,0.6,0.24000000000000005,0.6,0.24000000000000005,0.6,0.24000000000000005
750085,0.0,0.0,0.0,0.0,0.0,0.0
750087,0.0,0.0,0.0,0.0,0.0,0.0
750088,0.0,0.0,0.0,0.0,0.0,0.0
750089,0.2,0.16000000000000006,0.1,0.040000000000000015,0.13333333333333333,0.07111111111111111
750090,0.0,0.0,0.0,0.0,0.0,0.0
750091,0.95,0.009999999999999998,0.7833333333333333,0.037777777777777785,0.8361904761904763,0.011551927437641725
750094,0.0,0.0,0.0,0.0,0.0,0.0
750097,0.0,0.0,0.0,0.0,0.0,0.0
750099,0.0,0.0,0.0,0.0,0.0,0.0
750101,0.0,0.0,0.0,0.0,0.0,0.0
750102,0.7166666666666666,0.026666666666666672,1.0,0.0,0.8247619047619047,0.01159546485260771
750104,0.0,0.0,0.0,0.0,0.0,0.0
750105,0.0,0.0,0.0,0.0,0.0,0.0
750107,0.0,0.0,0.0,0.0,0.0,0.0
750108,0.0,0.0,0.0,0.0,0.0,0.0
750110,0.8,0.06,1.0,0.0,0.8666666666666666,0.026666666666666672
750111,0.0,0.0,0.0,0.0,0.0,0.0
750112,0.0,0.0,0.0,0.0,0.0,0.0
750115,0.0,0.0,0.0,0.0,0.0,0.0
750116,0.0,0.0,0.0,0.0,0.0,0.0
750117,0.0,0.0,0.0,0.0,0.0,0.0
750118,0.06666666666666667,0.017777777777777778,0.2,0.16000000000000006,0.1,0.040000000000000015
750119,0.0,0.0,0.0,0.0,0.0,0.0
750121,0.0,0.0,0.0,0.0,0.0,0.0
750122,0.0,0.0,0.0,0.0,0.0,0.0
750123,0.0,0.0,0.0,0.0,0.0,0.0
750124,0.0,0.0,0.0,0.0,0.0,0.0
750125,0.0,0.0,0.0,0.0,0.0,0.0
750126,0.0,0.0,0.0,0.0,0.0,0.0
750129,0.0,0.0,0.0,0.0,0.0,0.0
750130,0.0,0.0,0.0,0.0,0.0,0.0
750131,0.0,0.0,0.0,0.0,0.0,0.0
750132,0.0,0.0,0.0,0.0,0.0,0.0
750135,0.0,0.0,0.0,0.0,0.0,0.0
750137,0.7,0.03899999999999999,1.0,0.0,0.8071428571428572,0.020204081632653054
750140,0.0,0.0,0.0,0.0,0.0,0.0
750141,0.0,0.0,0.0,0.0,0.0,0.0
750142,0.95,0.009999999999999998,1.0,0.0,0.9714285714285715,0.0032653061224489814
750144,0.0,0.0,0.0,0.0,0.0,0.0
750145,0.05,0.010000000000000004,0.2,0.16000000000000006,0.08,0.0256
750146,1.0,0.0,1.0,0.0,1.0,0.0
750147,0.0,0.0,0.0,0.0,0.0,0.0
750149,0.0,0.0,0.0,0.0,0.0,0.0
750152,0.0,0.0,0.0,0.0,0.0,0.0
750155,0.0,0.0,0.0,0.0,0.0,0.0
750156,0.0,0.0,0.0,0.0,0.0,0.0
750157,0.0,0.0,0.0,0.0,0.0,0.0
750159,0.08,0.0256,0.2,0.16000000000000006,0.1142857142857143,0.052244897959183675
750160,0.6607142857142858,0.0019132653061224498,1.0,0.0,0.7948717948717949,0.000986193293885598
750162,0.5,0.2,0.3,0.06000000000000001,0.3666666666666666,0.09333333333333334
