SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
750194,0.0,0.0,0.0,0.0,0.0,0.0
750196,0.0,0.0,0.0,0.0,0.0,0.0
750197,0.0,0.0,0.0,0.0,0.0,0.0
750198,0.0,0.0,0.0,0.0,0.0,0.0
750199,0.0,0.0,0.0,0.0,0.0,0.0
750200,0.0,0.0,0.0,0.0,0.0,0.0
750202,0.0,0.0,0.0,0.0,0.0,0.0
750203,0.8,0.06,1.0,0.0,0.8666666666666666,0.026666666666666672
750204,0.0,0.0,0.0,0.0,0.0,0.0
750207,0.0,0.0,0.0,0.0,0.0,0.0
750208,0.0,0.0,0.0,0.0,0.0,0.0
750209,0.0,0.0,0.0,0.0,0.0,0.0
750213,0.0,0.0,0.0,0.0,0.0,0.0
750214,0.0,0.0,0.0,0.0,0.0,0.0
750216,0.0,0.0,0.0,0.0,0.0,0.0
750217,0.2,0.06000000000000001,0.3,0.15999999999999998,0.2333333333333333,0.08444444444444443
750218,0.0,0.0,0.0,0.0,0.0,0.0
750219,0.13333333333333333,0.026666666666666665,0.4,0.24000000000000005,0.2,0.06000000000000001
750220,0.0,0.0,0.0,0.0,0.0,0.0
750221,0.0,0.0,0.0,0.0,0.0,0.0
750222,0.0,0.0,0.0,0.0,0.0,0.0
750223,0.0,0.0,0.0,0.0,0.0,0.0
750224,0.0,0.0,0.0,0.0,0.0,0.0
750225,0.0,0.0,0.0,0.0,0.0,0.0
750226,0.0,0.0,0.0,0.0,0.0,0.0
750227,0.0,0.0,0.0,0.0,0.0,0.0
750231,0.0,0.0,0.0,0.0,0.0,0.0
750232,0.0,0.0,0.0,0.0,0.0,0.0
750234,0.0,0.0,0.0,0.0,0.0,0.0
750235,0.0,0.0,0.0,0.0,0.0,0.0
750236,0.0,0.0,0.0,0.0,0.0,0.0
750237,0.8,0.16000000000000006,0.8,0.16000000000000006,0.8,0.16000000000000006
750238,0.0,0.0,0.0,0.0,0.0,0.0
750240,0.0,0.0,0.0,0.0,0.0,0.0
750242,0.0,0.0,0.0,0.0,0.0,0.0
750243,0.0,0.0,0.0,0.0,0.0,0.0
750244,0.9,0.04,1.0,0.0,0.9333333333333332,0.017777777777777785
750245,0.0,0.0,0.0,0.0,0.0,0.0
750246,0.0,0.0,0.0,0.0,0.0,0.0
750247,0.0,0.0,0.0,0.0,0.0,0.0
750249,0.0,0.0,0.0,0.0,0.0,0.0
750254,0.0,0.0,0.0,0.0,0.0,0.0
750256,0.8,0.16,0.8,0.16,0.8,0.16
750257,0.8,0.16000000000000006,0.6,0.14,0.6666666666666666,0.13333333333333336
750258,0.0,0.0,0.0,0.0,0.0,0.0
750259,0.0,0.0,0.0,0.0,0.0,0.0
750261,0.0,0.0,0.0,0.0,0.0,0.0
750262,0.0,0.0,0.0,0.0,0.0,0.0
750264,0.0,0.0,0.0,0.0,0.0,0.0
750266,0.0,0.0,0.0,0.0,0.0,0.0
750267,0.0,0.0,0.0,0.0,0.0,0.0
750269,0.0,0.0,0.0,0.0,0.0,0.0
750274,0.0,0.0,0.0,0.0,0.0,0.0
750275,0.0,0.0,0.0,0.0,0.0,0.0
750278,0.0,0.0,0.0,0.0,0.0,0.0
750280,0.0,0.0,0.0,0.0,0.0,0.0
750282,0.0,0.0,0.0,0.0,0.0,0.0
750284,0.0,0.0,0.0,0.0,0.0,0.0
750287,0.0,0.0,0.0,0.0,0.0,0.0
750288,0.0,0.0,0.0,0.0,0.0,0.0
750289,0.0,0.0,0.0,0.0,0.0,0.0
750290,0.0,0.0,0.0,0.0,0.0,0.0
750292,0.0,0.0,0.0,0.0,0.0,0.0
750294,0.0,0.0,0.0,0.0,0.0,0.0
750295,0.0,0.0,0.0,0.0,0.0,0.0
750296,0.0,0.0,0.0,0.0,0.0,0.0
750298,0.0,0.0,0.0,0.0,0.0,0.0
750300,0.0,0.0,0.0,0.0,0.0,0.0
750301,0.0,0.0,0.0,0.0,0.0,0.0
750303,0.0,0.0,0.0,0.0,0.0,0.0
750306,0.0,0.0,0.0,0.0,0.0,0.0
750311,0.0,0.0,0.0,0.0,0.0,0.0
750312,0.0,0.0,0.0,0.0,0.0,0.0
750318,0.0,0.0,0.0,0.0,0.0,0.0
750319,0.0,0.0,0.0,0.0,0.0,0.0
750320,0.0,0.0,0.0,0.0,0.0,0.0
750321,0.95,0.009999999999999998,0.9,0.04,0.9047619047619048,0.017233560090702947
750323,0.0,0.0,0.0,0.0,0.0,0.0
750324,0.0,0.0,0.0,0.0,0.0,0.0
750327,0.0,0.0,0.0,0.0,0.0,0.0
750328,0.0,0.0,0.0,0.0,0.0,0.0
750329,0.0,0.0,0.0,0.0,0.0,0.0
750330,0.0,0.0,0.0,0.0,0.0,0.0
750333,0.0,0.0,0.0,0.0,0.0,0.0
750335,0.0,0.0,0.0,0.0,0.0,0.0
750339,0.79,0.032400000000000005,1.0,0.0,0.8714285714285716,0.012551020408163277
750340,0.0,0.0,0.0,0.0,0.0,0.0
750341,0.0,0.0,0.0,0.0,0.0,0.0
750342,0.0,0.0,0.0,0.0,0.0,0.0
750343,0.0,0.0,0.0,0.0,0.0,0.0
750344,0.0,0.0,0.0,0.0,0.0,0.0
750345,0.0,0.0,0.0,0.0,0.0,0.0
750346,0.0,0.0,0.0,0.0,0.0,0.0
750348,0.0,0.0,0.0,0.0,0.0,0.0
750352,0.0,0.0,0.0,0.0,0.0,0.0
750354,0.0,0.0,0.0,0.0,0.0,0.0
750355,0.0,0.0,0.0,0.0,0.0,0.0
750356,0.0,0.0,0.0,0.0,0.0,0.0
750358,0.0,0.0,0.0,0.0,0.0,0.0
750363,0.0,0.0,0.0,0.0,0.0,0.0
750364,0.0,0.0,0.0,0.0,0.0,0.0
750366,0.7,0.16,0.8,0.16,0.7333333333333333,0.1511111111111111
750370,0.0,0.0,0.0,0.0,0.0,0.0
750371,0.0,0.0,0.0,0.0,0.0,0.0
750372,0.0,0.0,0.0,0.0,0.0,0.0
750376,0.0,0.0,0.0,0.0,0.0,0.0
750377,0.0,0.0,0.0,0.0,0.0,0.0
750378,0.8,0.06,0.8,0.06,0.7666666666666666,0.04
750379,0.0,0.0,0.0,0.0,0.0,0.0
750380,0.0,0.0,0.0,0.0,0.0,0.0
750383,0.0,0.0,0.0,0.0,0.0,0.0
750384,0.0,0.0,0.0,0.0,0.0,0.0
750385,0.0,0.0,0.0,0.0,0.0,0.0
750387,0.0,0.0,0.0,0.0,0.0,0.0
750388,0.26666666666666666,0.15111111111111114,0.4,0.24000000000000005,0.3,0.15999999999999998
750389,0.0,0.0,0.0,0.0,0.0,0.0
750391,0.0,0.0,0.0,0.0,0.0,0.0
750393,0.0,0.0,0.0,0.0,0.0,0.0
750394,0.0,0.0,0.0,0.0,0.0,0.0
750397,0.0,0.0,0.0,0.0,0.0,0.0
750398,0.8,0.16,0.8,0.16,0.8,0.16
750399,0.0,0.0,0.0,0.0,0.0,0.0
750400,0.8,0.16000000000000006,0.6,0.14,0.6666666666666666,0.13333333333333336
750401,0.0,0.0,0.0,0.0,0.0,0.0
750405,0.0,0.0,0.0,0.0,0.0,0.0
750406,0.0,0.0,0.0,0.0,0.0,0.0
750410,0.0,0.0,0.0,0.0,0.0,0.0
750411,0.0,0.0,0.0,0.0,0.0,0.0
750413,0.0,0.0,0.0,0.0,0.0,0.0
750414,0.0,0.0,0.0,0.0,0.0,0.0
750418,0.0,0.0,0.0,0.0,0.0,0.0
750419,0.0,0.0,0.0,0.0,0.0,0.0
750420,0.0,0.0,0.0,0.0,0.0,0.0
750421,0.0,0.0,0.0,0.0,0.0,0.0
750422,0.0,0.0,0.0,0.0,0.0,0.0
750423,0.0,0.0,0.0,0.0,0.0,0.0
750424,0.0,0.0,0.0,0.0,0.0,0.0
750425,0.0,0.0,0.0,0.0,0.0,0.0
750426,0.0,0.0,0.0,0.0,0.0,0.0
750428,0.0,0.0,0.0,0.0,0.0,0.0
750429,0.0,0.0,0.0,0.0,0.0,0.0
750430,0.0,0.0,0.0,0.0,0.0,0.0
750431,0.0,0.0,0.0,0.0,0.0,0.0
750434,0.0,0.0,0.0,0.0,0.0,0.0
750435,0.0,0.0,0.0,0.0,0.0,0.0
750436,0.0,0.0,0.0,0.0,0.0,0.0
750438,0.0,0.0,0.0,0.0,0.0,0.0
750441,0.8,0.16,0.7,0.16,0.7333333333333333,0.1511111111111111
750442,0.0,0.0,0.0,0.0,0.0,0.0
750443,0.0,0.0,0.0,0.0,0.0,0.0
750444,0.0,0.0,0.0,0.0,0.0,0.0
750445,0.0,0.0,0.0,0.0,0.0,0.0
750446,0.0,0.0,0.0,0.0,0.0,0.0
750448,0.0,0.0,0.0,0.0,0.0,0.0
750450,0.7333333333333333,0.05111111111111111,1.0,0.0,0.8266666666666665,0.022400000000000003
750452,0.0,0.0,0.0,0.0,0.0,0.0
750453,0.0,0.0,0.0,0.0,0.0,0.0
750454,0.0,0.0,0.0,0.0,0.0,0.0
750455,0.65,0.19,0.8,0.16,0.6799999999999999,0.16960000000000003
750456,0.0,0.0,0.0,0.0,0.0,0.0
750457,0.0,0.0,0.0,0.0,0.0,0.0
750458,0.0,0.0,0.0,0.0,0.0,0.0
750460,0.0,0.0,0.0,0.0,0.0,0.0
750462,0.0,0.0,0.0,0.0,0.0,0.0
750465,0.0,0.0,0.0,0.0,0.0,0.0
750466,0.0,0.0,0.0,0.0,0.0,0.0
750468,0.0,0.0,0.0,0.0,0.0,0.0
750469,0.0,0.0,0.0,0.0,0.0,0.0
750470,0.0,0.0,0.0,0.0,0.0,0.0
750471,0.0,0.0,0.0,0.0,0.0,0.0
750472,0.0,0.0,0.0,0.0,0.0,0.0
750474,0.0,0.0,0.0,0.0,0.0,0.0
750475,0.0,0.0,0.0,0.0,0.0,0.0
750477,0.0,0.0,0.0,0.0,0.0,0.0
750479,0.0,0.0,0.0,0.0,0.0,0.0
750480,0.0,0.0,0.0,0.0,0.0,0.0
750481,0.9333333333333333,0.01777777777777778,0.5666666666666667,0.06222222222222222,0.6533333333333333,0.018044444444444446
750482,0.0,0.0,0.0,0.0,0.0,0.0
750483,0.0,0.0,0.0,0.0,0.0,0.0
750484,0.7,0.06,0.9,0.040000000000000015,0.7666666666666666,0.04
750485,0.0,0.0,0.0,0.0,0.0,0.0
750486,0.0,0.0,0.0,0.0,0.0,0.0
750487,0.0,0.0,0.0,0.0,0.0,0.0
750489,0.0,0.0,0.0,0.0,0.0,0.0
750491,0.0,0.0,0.0,0.0,0.0,0.0
750492,0.0,0.0,0.0,0.0,0.0,0.0
750497,0.0,0.0,0.0,0.0,0.0,0.0
750498,0.0,0.0,0.0,0.0,0.0,0.0
750499,0.0,0.0,0.0,0.0,0.0,0.0
750500,0.0,0.0,0.0,0.0,0.0,0.0
750503,0.0,0.0,0.0,0.0,0.0,0.0
750505,0.0,0.0,0.0,0.0,0.0,0.0
750508,0.0,0.0,0.0,0.0,0.0,0.0
750509,0.0,0.0,0.0,0.0,0.0,0.0
750511,0.0,0.0,0.0,0.0,0.0,0.0
750514,0.0,0.0,0.0,0.0,0.0,0.0
750515,0.0,0.0,0.0,0.0,0.0,0.0
750516,0.65,0.18999999999999997,0.8,0.16000000000000006,0.6799999999999999,0.1696
750517,0.0,0.0,0.0,0.0,0.0,0.0
750518,0.0,0.0,0.0,0.0,0.0,0.0
750521,0.0,0.0,0.0,0.0,0.0,0.0
750522,0.0,0.0,0.0,0.0,0.0,0.0
750523,0.0,0.0,0.0,0.0,0.0,0.0
750525,0.0,0.0,0.0,0.0,0.0,0.0
750526,0.0,0.0,0.0,0.0,0.0,0.0
750527,0.0,0.0,0.0,0.0,0.0,0.0
750528,0.0,0.0,0.0,0.0,0.0,0.0
750530,0.0,0.0,0.0,0.0,0.0,0.0
750531,0.7,0.07111111111111111,0.8,0.06,0.74,0.0624
750532,0.0,0.0,0.0,0.0,0.0,0.0
750533,0.0,0.0,0.0,0.0,0.0,0.0
750537,1.0,0.0,1.0,0.0,1.0,0.0
750539,0.2,0.16000000000000006,0.2,0.16000000000000006,0.2,0.16000000000000006
750541,0.0,0.0,0.0,0.0,0.0,0.0
750542,0.8,0.16,0.8,0.16,0.8,0.16
750544,0.0,0.0,0.0,0.0,0.0,0.0
750545,0.0,0.0,0.0,0.0,0.0,0.0
750546,0.0,0.0,0.0,0.0,0.0,0.0
750547,0.0,0.0,0.0,0.0,0.0,0.0
750548,0.0,0.0,0.0,0.0,0.0,0.0
750551,0.0,0.0,0.0,0.0,0.0,0.0
750552,0.0,0.0,0.0,0.0,0.0,0.0
750554,0.0,0.0,0.0,0.0,0.0,0.0
750555,0.0,0.0,0.0,0.0,0.0,0.0
750556,0.0,0.0,0.0,0.0,0.0,0.0
750558,0.0,0.0,0.0,0.0,0.0,0.0
750559,0.0,0.0,0.0,0.0,0.0,0.0
750560,0.0,0.0,0.0,0.0,0.0,0.0
750562,0.0,0.0,0.0,0.0,0.0,0.0
750563,0.0,0.0,0.0,0.0,0.0,0.0
750564,0.0,0.0,0.0,0.0,0.0,0.0
750566,0.0,0.0,0.0,0.0,0.0,0.0
750568,0.0,0.0,0.0,0.0,0.0,0.0
750569,0.0,0.0,0.0,0.0,0.0,0.0
750571,0.0,0.0,0.0,0.0,0.0,0.0
750572,0.0,0.0,0.0,0.0,0.0,0.0
750574,0.0,0.0,0.0,0.0,0.0,0.0
750575,0.0,0.0,0.0,0.0,0.0,0.0
750576,0.5,0.2,0.5,0.2,0.5,0.2
750579,0.0,0.0,0.0,0.0,0.0,0.0
750582,0.0,0.0,0.0,0.0,0.0,0.0
750586,0.0,0.0,0.0,0.0,0.0,0.0
750589,0.0,0.0,0.0,0.0,0.0,0.0
750590,0.6,0.24000000000000005,0.6,0.24000000000000005,0.6,0.24000000000000005
750591,0.0,0.0,0.0,0.0,0.0,0.0
750592,0.0,0.0,0.0,0.0,0.0,0.0
750593,0.0,0.0,0.0,0.0,0.0,0.0
750594,0.0,0.0,0.0,0.0,0.0,0.0
750598,0.0,0.0,0.0,0.0,0.0,0.0
750599,0.0,0.0,0.0,0.0,0.0,0.0
750600,0.0,0.0,0.0,0.0,0.0,0.0
750602,0.0,0.0,0.0,0.0,0.0,0.0
750605,0.0,0.0,0.0,0.0,0.0,0.0
750606,0.0,0.0,0.0,0.0,0.0,0.0
750609,0.0,0.0,0.0,0.0,0.0,0.0
750610,0.0,0.0,0.0,0.0,0.0,0.0
750612,0.0,0.0,0.0,0.0,0.0,0.0
750613,0.06666666666666667,0.017777777777777778,0.1,0.040000000000000015,0.08,0.0256
750617,0.0,0.0,0.0,0.0,0.0,0.0
750618,0.0,0.0,0.0,0.0,0.0,0.0
750619,0.0,0.0,0.0,0.0,0.0,0.0
750620,0.0,0.0,0.0,0.0,0.0,0.0
750621,0.0,0.0,0.0,0.0,0.0,0.0
750622,0.0,0.0,0.0,0.0,0.0,0.0
750624,0.04,0.0064,0.2,0.16000000000000003,0.06666666666666668,0.017777777777777785
750625,0.0,0.0,0.0,0.0,0.0,0.0
750626,0.0,0.0,0.0,0.0,0.0,0.0
750627,0.0,0.0,0.0,0.0,0.0,0.0
750628,0.0,0.0,0.0,0.0,0.0,0.0
750631,0.0,0.0,0.0,0.0,0.0,0.0
750633,0.0,0.0,0.0,0.0,0.0,0.0
750634,0.0,0.0,0.0,0.0,0.0,0.0
750635,0.0,0.0,0.0,0.0,0.0,0.0
750637,0.0,0.0,0.0,0.0,0.0,0.0
750640,1.0,0.0,0.85,0.015,0.9142857142857143,0.004897959183673473
750641,0.0,0.0,0.0,0.0,0.0,0.0
750643,0.0,0.0,0.0,0.0,0.0,0.0
750644,0.0,0.0,0.0,0.0,0.0,0.0
750645,0.0,0.0,0.0,0.0,0.0,0.0
750646,0.0,0.0,0.0,0.0,0.0,0.0
750647,0.8,0.16000000000000006,0.7,0.16,0.7333333333333333,0.1511111111111111
750648,0.0,0.0,0.0,0.0,0.0,0.0
750649,0.0,0.0,0.0,0.0,0.0,0.0
750650,0.0,0.0,0.0,0.0,0.0,0.0
750652,0.0,0.0,0.0,0.0,0.0,0.0
750654,0.0,0.0,0.0,0.0,0.0,0.0
750655,0.0,0.0,0.0,0.0,0.0,0.0
750656,0.0,0.0,0.0,0.0,0.0,0.0
750657,0.0,0.0,0.0,0.0,0.0,0.0
750660,0.0,0.0,0.0,0.0,0.0,0.0
750661,0.0,0.0,0.0,0.0,0.0,0.0
750663,0.0,0.0,0.0,0.0,0.0,0.0
750664,0.0,0.0,0.0,0.0,0.0,0.0
750665,0.0,0.0,0.0,0.0,0.0,0.0
750666,0.0,0.0,0.0,0.0,0.0,0.0
750668,0.0,0.0,0.0,0.0,0.0,0.0
750669,0.0,0.0,0.0,0.0,0.0,0.0
750670,0.0,0.0,0.0,0.0,0.0,0.0
750671,0.0,0.0,0.0,0.0,0.0,0.0
750672,0.0,0.0,0.0,0.0,0.0,0.0
750673,0.0,0.0,0.0,0.0,0.0,0.0
750674,0.0,0.0,0.0,0.0,0.0,0.0
750675,0.0,0.0,0.0,0.0,0.0,0.0
750677,0.0,0.0,0.0,0.0,0.0,0.0
750678,0.0,0.0,0.0,0.0,0.0,0.0
750679,0.0,0.0,0.0,0.0,0.0,0.0
750680,0.0,0.0,0.0,0.0,0.0,0.0
750682,0.0,0.0,0.0,0.0,0.0,0.0
750683,0.0,0.0,0.0,0.0,0.0,0.0
750685,0.0,0.0,0.0,0.0,0.0,0.0
750686,0.0,0.0,0.0,0.0,0.0,0.0
750687,0.0,0.0,0.0,0.0,0.0,0.0
750688,0.0,0.0,0.0,0.0,0.0,0.0
750689,0.0,0.0,0.0,0.0,0.0,0.0
750691,0.0,0.0,0.0,0.0,0.0,0.0
750692,0.0,0.0,0.0,0.0,0.0,0.0
750695,0.0,0.0,0.0,0.0,0.0,0.0
750697,0.0,0.0,0.0,0.0,0.0,0.0
750698,0.0,0.0,0.0,0.0,0.0,0.0
750700,0.0,0.0,0.0,0.0,0.0,0.0
750702,0.0,0.0,0.0,0.0,0.0,0.0
750703,0.6333333333333333,0.13777777777777778,0.7,0.16,0.6266666666666667,0.11306666666666669
750706,0.0,0.0,0.0,0.0,0.0,0.0
750707,0.0,0.0,0.0,0.0,0.0,0.0
750708,0.5333333333333333,0.20444444444444443,0.6,0.24000000000000005,0.5599999999999999,0.2144
750710,0.0,0.0,0.0,0.0,0.0,0.0
750711,0.0,0.0,0.0,0.0,0.0,0.0
750712,0.0,0.0,0.0,0.0,0.0,0.0
750713,0.0,0.0,0.0,0.0,0.0,0.0
750715,0.0,0.0,0.0,0.0,0.0,0.0
750717,0.0,0.0,0.0,0.0,0.0,0.0
750719,0.0,0.0,0.0,0.0,0.0,0.0
750721,0.0,0.0,0.0,0.0,0.0,0.0
750724,0.0,0.0,0.0,0.0,0.0,0.0
750725,0.0,0.0,0.0,0.0,0.0,0.0
750727,0.0,0.0,0.0,0.0,0.0,0.0
750728,0.0,0.0,0.0,0.0,0.0,0.0
750729,0.0,0.0,0.0,0.0,0.0,0.0
750730,0.0,0.0,0.0,0.0,0.0,0.0
750731,0.0,0.0,0.0,0.0,0.0,0.0
750733,0.0,0.0,0.0,0.0,0.0,0.0
750734,0.0,0.0,0.0,0.0,0.0,0.0
750735,0.0,0.0,0.0,0.0,0.0,0.0
750736,0.0,0.0,0.0,0.0,0.0,0.0
750738,0.0,0.0,0.0,0.0,0.0,0.0
750739,0.0,0.0,0.0,0.0,0.0,0.0
750740,0.0,0.0,0.0,0.0,0.0,0.0
750742,0.0,0.0,0.0,0.0,0.0,0.0
750743,0.0,0.0,0.0,0.0,0.0,0.0
750744,0.0,0.0,0.0,0.0,0.0,0.0
750745,0.0,0.0,0.0,0.0,0.0,0.0
750746,0.2,0.16000000000000006,0.2,0.16000000000000006,0.2,0.16000000000000006
750747,0.0,0.0,0.0,0.0,0.0,0.0
750749,0.0,0.0,0.0,0.0,0.0,0.0
750750,0.0,0.0,0.0,0.0,0.0,0.0
750751,0.0,0.0,0.0,0.0,0.0,0.0
750752,0.0,0.0,0.0,0.0,0.0,0.0
750753,0.0,0.0,0.0,0.0,0.0,0.0
750754,0.0,0.0,0.0,0.0,0.0,0.0
750755,0.0,0.0,0.0,0.0,0.0,0.0
750757,0.0,0.0,0.0,0.0,0.0,0.0
750759,0.0,0.0,0.0,0.0,0.0,0.0
750761,0.0,0.0,0.0,0.0,0.0,0.0
750762,0.0,0.0,0.0,0.0,0.0,0.0
750763,0.0,0.0,0.0,0.0,0.0,0.0
750764,0.4,0.24000000000000005,0.4,0.24000000000000005,0.4,0.24000000000000005
750765,0.0,0.0,0.0,0.0,0.0,0.0
750767,0.0,0.0,0.0,0.0,0.0,0.0
750772,0.0,0.0,0.0,0.0,0.0,0.0
750775,0.0,0.0,0.0,0.0,0.0,0.0
750776,0.0,0.0,0.0,0.0,0.0,0.0
750778,0.0,0.0,0.0,0.0,0.0,0.0
750782,0.8,0.16,0.8,0.16,0.8,0.16
750783,0.0,0.0,0.0,0.0,0.0,0.0
750785,0.0,0.0,0.0,0.0,0.0,0.0
