Product_id,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
1,0.5934952024489375,0.001367569778746029,0.4048265460030166,0.004730690744797744,0.4787790538371811,0.0029513258166704967
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.49411547911547904,0.004496959702610809,0.4075609756097561,0.009234770969660914,0.4440600860749263,0.007111278001684172
7,0.6178025411429667,0.0025458729840157797,0.5932346723044397,0.00913533784176392,0.6011781905744754,0.003849836444514497
10,0.6166666666666667,0.05844444444444445,0.0876923076923077,0.0009259171597633132,0.14866724343921228,0.002442101321041181
26,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2,0.16000000000000003,0.005714285714285714,0.00013061224489795917,0.011111111111111112,0.0004938271604938272
32,0.5523266499582289,0.008514969825008078,0.2448504983388704,0.002135664433431566,0.33874563693953175,0.00361008803649106
33,0.5443589743589744,0.0057170282708744235,0.14474747474747474,0.0007265177022752778,0.22524710080285462,0.001099015173873136
36,0.6662548154766939,0.0055860083853442166,0.5339393939393939,0.003055440907189158,0.5888640240421099,0.001897931044756876
39,0.7502037037037036,0.0008076526444139599,0.8801899592944368,0.0016167343865353145,0.8097235765574565,0.0009044861942767816
42,0.7006593406593407,0.014965632170027773,0.42153846153846153,0.009880236686390532,0.5163097263783764,0.007142336073177445
43,0.5338888888888889,0.004593827160493827,0.30666666666666664,0.003524716553287982,0.3838076416337286,0.0029328278488615312
50,0.7157408335003005,0.01799495229963323,0.6902173913043478,0.01042060491493384,0.6934418187424662,0.006632387128102489
54,0.7967790922151388,0.004881355118390124,0.7034843205574913,0.0024043025895664613,0.7436476251255337,0.0007187362545165573
55,0.6366408045977012,0.008201884186421558,0.36326530612244895,0.0033985839233652655,0.46014862646031773,0.003995731848419162
58,0.6550974658869396,0.0018522359536019429,0.47151360544217685,0.00535613054745708,0.5461227520211187,0.0039998441534933584
66,0.569047619047619,0.06430839002267572,0.13736263736263737,0.0034536891679748825,0.20725490196078433,0.004941791618608226
80,0.6999720463055645,0.0031774953375825594,0.7089985486211902,0.00273597544663076,0.7023197971619024,0.00139276243160646
83,0.49043978725093273,0.025165146120939962,0.1797348484848485,0.0015195994031221307,0.25254917540631827,0.001051518492248309
97,0.7584322060043023,0.0015306921671214026,0.8494276094276094,0.003090179006677321,0.7989859649477689,0.00029166166537719244
113,0.7187320206675045,0.002740797794910801,0.5260869565217392,0.0023440453686200385,0.6042922120115104,0.0005914432867168856
114,0.6689786438606766,0.0038294059600296367,0.5043478260869565,0.0031001890359168257,0.5736433712725597,0.002854556508892524
118,0.5156862745098039,0.006866589773164167,0.26666666666666666,0.005157750342935528,0.3473000321667366,0.00644117135387297
119,0.644089466089466,0.004678650583343223,0.5391625615763547,0.0008216651702298031,0.5855379337643489,0.0014661344008218787
147,0.3,0.15999999999999998,0.008421985815602837,0.00010641441577385442,0.0163265306122449,0.0003998334027488546
154,0.44101449275362314,0.008226339004410839,0.09533506108848575,0.0019786986349345295,0.15319421350182905,0.004107201168654882
155,0.5750396825396825,0.01629365709246661,0.11884057971014492,0.0011258139046418816,0.1955765213630753,0.00264383800603282
157,0.4903416149068323,0.011570815169167855,0.14737103174603175,0.0014360660352103806,0.2253708171647936,0.002990539360713332
158,0.47871357125846287,0.003526325648089683,0.21606060606060606,0.002107784919906132,0.29457534489716264,0.002323924472796756
163,0.556671759612936,0.008600206246815694,0.20283993115318416,0.00038673997687331546,0.2941697191697192,0.0002284308419839561
164,0.5134199134199134,0.0043311594610295915,0.21790683605565636,0.0003931183069591708,0.3051736678789497,0.0007870580149224173
181,0.6162317558602388,0.004766943766263228,0.44000000000000006,0.00044958677685950357,0.512492573508256,0.0011858492334419443
185,0.576865356202318,0.0009279109091531566,0.4350507982583455,0.004683961737525832,0.49146474603408075,0.0017692741359781508
186,0.6054514105961802,0.004905235871322815,0.5859607843137254,0.011653142637447138,0.5878980045484901,0.004679583571741707
187,0.4964329004329004,0.013136394632784246,0.2779607843137255,0.004382954248366014,0.35519592602519434,0.00676458191099435
197,0.6369271392767633,0.0024236312291136524,0.7221987315010571,0.004116766266331143,0.6738182182819863,0.0013061460085211107
