Product_id,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
1,0.5197460317460317,0.010131051650289746,0.04202848009299622,0.0001100240437867347,0.07689690628726739,0.0002894868467634013
5,0.06666666666666667,0.017777777777777778,0.002061855670103093,1.7004995217345097e-05,0.004,6.400000000000001e-05
6,0.44985334713595576,0.019504916946124527,0.044499723604201215,0.00037230712722243457,0.07970914816370145,0.001025195135225285
7,0.3742857142857143,0.039216326530612244,0.017249015748031497,0.00010781240312480625,0.03295005189742032,0.00038821677608490466
10,0.4098366013071896,0.015682241872783977,0.03571915473755964,0.0002959590070191289,0.06516764372730129,0.0008961378026941666
26,0.6310160800233405,4.0647809547559135e-05,0.9147446423308493,0.0006143530230453123,0.7467065737970146,0.0001032747980791869
29,0.7631193668524092,6.382922723122404e-07,0.9873075741871089,0.00015396669480414955,0.8608201885326843,2.0385615232608218e-05
30,0.6223583858044484,7.689306911464975e-05,0.8730042684588138,0.0010948104413316887,0.7265380383643556,0.0002752420120917635
32,0.4754381627417241,0.0013625157997518788,0.12971085651936715,0.0002642409251549017,0.20366906563386297,0.0005317771335540636
33,0.5379729202126421,7.401882856702315e-05,0.3059327199373059,0.0001342464395320459,0.3900065318619159,0.00013464583792707833
36,0.5750181136879613,0.019096956778256412,0.1271960200946203,0.0003193992885494702,0.20791640353984558,0.0010652208699119992
39,0.46722222222222226,0.03939012345679012,0.027184466019417475,9.048920727684042e-05,0.05109231424930645,0.00030784597428646406
42,0.35640350877192983,0.008199107417666975,0.044772363303591856,0.0006967921149570432,0.07849988667372412,0.0017856496293992045
43,0.0,0.0,0.0,0.0,0.0,0.0
50,0.17106227106227107,0.02107850635323163,0.027137042062415195,0.0005828347674071565,0.04617909048288795,0.0016331226156337277
54,0.6137101413762611,0.0008695899109731127,0.26455938697318004,0.002463663004066294,0.3661687014761196,0.0023909118181847148
55,0.5598480944362183,0.001008583362243552,0.2567411485319516,0.0004313688930127878,0.3518131590555,0.0006071701915873827
58,0.49395812469863876,0.0035652151295894447,0.09898878470307042,0.0014210445685506753,0.16158888194911536,0.0029947367524644094
66,0.0,0.0,0.0,0.0,0.0,0.0
80,0.39816183816183814,0.00423684757910532,0.03684095860566449,0.00010653855829429327,0.06699441915506514,0.0003123211343162836
83,0.5697760516925507,0.00044057715813943497,0.4816056324490581,0.0017645382967926605,0.5207187882340522,0.0005990532055735178
97,0.49480519480519475,0.019773992241524714,0.03633699633699634,0.00019720981094607467,0.06747390695666558,0.0006349488572254011
113,0.4057142857142857,0.04413061224489796,0.01969249413012194,0.0001272498890239916,0.03743204947719615,0.00045032501701389616
114,0.3671365914786967,0.011917132273038483,0.02360560401797515,0.00019518402827345982,0.04386464281239953,0.0006522610691969674
118,0.4956399613899614,0.007977115312085392,0.10625,0.000625,0.17226746796113376,0.0011652621638486434
119,0.18238095238095237,0.018606802721088438,0.01772471364783537,0.00017253964253529058,0.03135961793358648,0.0005112335173098612
147,0.6209138546205051,2.272978545235256e-05,0.9475031128689665,0.00016393731545266146,0.750185295829054,4.5427978761538265e-05
154,0.6764091143929853,5.108179748754504e-06,0.9861386138613859,2.3527105185766144e-05,0.802415490358873,4.6923117005550425e-06
155,0.598305549118483,5.519880225864447e-05,0.9214946652818432,0.0004286536445848398,0.7254909586313788,0.00012043292526893168
157,0.5913187906271695,0.00015571415812676965,0.6400862986397321,0.0004925417917671582,0.6146994231052604,0.00028452621671662826
158,0.5917850294096579,0.0005253113282553396,0.4579774587000155,0.0021400062343377288,0.5147979425529835,0.0008529385998331318
163,0.605850013257258,6.470450290762151e-05,0.8516966234112375,0.00047439870581034193,0.7079871507256293,0.00015053905676099013
164,0.5534953489313418,0.0001847584150827436,0.6147157190635452,0.0005431706580463298,0.5822688915754954,0.00020183954866083366
181,0.47050960173478246,0.003230950543483964,0.12268907563025208,0.0007301744227102608,0.19385888570759796,0.0013618761413434818
185,0.465097436824192,0.0032905387800610244,0.06827455257948531,7.470210152532117e-05,0.11879546529176213,0.00019509909960144464
186,0.3267809364548495,0.0019646281920783887,0.037898193760262724,3.495892213405378e-05,0.06762646967877255,9.049620240944951e-05
187,0.4829368365633626,0.002388598288384885,0.13806252570958452,0.0011387652732487833,0.21107909234238176,0.001106667149859093
197,0.39725274725274723,0.021470971031410588,0.02052243469566304,6.440670981619111e-05,0.038503453428826565,0.00020327359122966127
