Product_id,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
1,0.41206636500754146,0.004735229281409746,0.029941643631257953,0.00016298941530836392,0.055266854490648984,0.0004857013422530861
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3,0.15999999999999998,0.008333333333333333,0.00010416666666666666,0.01616326530612245,0.00039194335693461057
26,0.22222222222222224,0.06419753086419752,0.006153846153846154,3.313609467455621e-05,0.011900254232704062,0.00012591890639497674
29,0.19523809523809524,0.013185941043083899,0.005186426476749058,6.725018160616902e-06,0.010079408758550202,2.5406965259169612e-05
30,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.05,0.010000000000000002,0.0018518518518518517,1.371742112482853e-05,0.0035714285714285713,5.10204081632653e-05
36,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0
54,0.20410256410256408,0.01552031558185404,0.01111111111111111,5.015432098765431e-05,0.020956575747898443,0.00017647528886573897
55,0.2,0.16000000000000006,0.0034482758620689655,4.756242568370987e-05,0.006779661016949152,0.00018385521401896007
58,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0
83,0.35892595271905614,0.004384047903473508,0.08032786885245902,0.0009177640419242136,0.12975290097254988,0.001968210099339317
97,0.0,0.0,0.0,0.0,0.0,0.0
113,0.5,0.11111111111111112,0.011803533294505921,5.3675448739844684e-05,0.02304100430314023,0.00020459171174705052
114,0.16666666666666666,0.04444444444444445,0.003125,1.4648437500000003e-05,0.006130358191426893,5.637331654373875e-05
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
147,0.03333333333333333,0.0044444444444444444,0.0023809523809523807,2.2675736961451244e-05,0.0044444444444444444,7.901234567901235e-05
154,0.4808706109217618,0.001067109481583631,0.1537848605577689,0.00023237726385295473,0.2324529551211958,0.0003284600688842623
155,0.27301587301587305,0.006994205089443183,0.02119815668202765,1.3591284588757463e-05,0.03925057837448326,4.98219190903676e-05
157,0.20357142857142857,0.01576530612244898,0.007596944770857814,3.0642252634282474e-05,0.014616978132371675,0.00011212869656606489
158,0.0,0.0,0.0,0.0,0.0,0.0
163,0.3433333333333334,0.018844444444444445,0.017060301507537685,4.646498825787228e-05,0.03247287176945446,0.0001666023602550656
164,0.11666666666666665,0.021111111111111115,0.002847011144883485,1.2158465317619428e-05,0.005555823486857969,4.630448337324101e-05
181,0.1,0.040000000000000015,0.0014492753623188406,8.401596303297626e-06,0.002857142857142857,3.265306122448979e-05
185,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
