SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
752478,0.8448412698412697,0.0011722096245905763,1.0,0.0,0.9155128205128206,0.0004261012491781701
752480,0.0,0.0,0.0,0.0,0.0,0.0
752486,0.0,0.0,0.0,0.0,0.0,0.0
752487,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752491,0.7357142857142858,0.0003061224489795916,1.0,0.0,0.8476190476190475,0.00013605442176870778
752495,1.0,0.0,1.0,0.0,1.0,0.0
752501,0.6869047619047619,0.0012981859410430845,1.0,0.0,0.8138461538461538,0.0006642998027613384
752504,0.0,0.0,0.0,0.0,0.0,0.0
752506,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752513,0.925,0.0037500000000000007,1.0,0.0,0.96,0.001066666666666666
752515,0.0,0.0,0.0,0.0,0.0,0.0
752518,0.0,0.0,0.0,0.0,0.0,0.0
752522,0.0,0.0,0.0,0.0,0.0,0.0
752529,0.0,0.0,0.0,0.0,0.0,0.0
752539,0.7928571428571429,0.0027551020408163236,1.0,0.0,0.8835164835164834,0.0010433522521434604
752540,0.0,0.0,0.0,0.0,0.0,0.0
752541,0.0,0.0,0.0,0.0,0.0,0.0
752542,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
752544,0.0,0.0,0.0,0.0,0.0,0.0
752546,0.0,0.0,0.0,0.0,0.0,0.0
752550,0.0,0.0,0.0,0.0,0.0,0.0
752551,0.0,0.0,0.0,0.0,0.0,0.0
752552,0.7666666666666667,0.0011111111111111122,1.0,0.0,0.8675324675324674,0.0004317760161916009
752553,0.0,0.0,0.0,0.0,0.0,0.0
752554,0.0,0.0,0.0,0.0,0.0,0.0
752557,0.7357142857142858,0.0003061224489795916,1.0,0.0,0.8476190476190475,0.00013605442176870778
752558,0.7928571428571429,0.0027551020408163236,1.0,0.0,0.8835164835164834,0.0010433522521434604
752562,0.6333333333333333,0.0002777777777777773,1.0,0.0,0.7753846153846154,0.00015147928994082842
752564,0.0,0.0,0.0,0.0,0.0,0.0
752565,0.0,0.0,0.0,0.0,0.0,0.0
752566,0.0,0.0,0.0,0.0,0.0,0.0
752567,0.0,0.0,0.0,0.0,0.0,0.0
752568,0.0,0.0,0.0,0.0,0.0,0.0
752569,0.0,0.0,0.0,0.0,0.0,0.0
752570,0.0,0.0,0.0,0.0,0.0,0.0
752571,0.0,0.0,0.0,0.0,0.0,0.0
752572,0.0,0.0,0.0,0.0,0.0,0.0
752573,0.0,0.0,0.0,0.0,0.0,0.0
752574,1.0,0.0,1.0,0.0,1.0,0.0
752575,0.0,0.0,0.0,0.0,0.0,0.0
752583,0.0,0.0,0.0,0.0,0.0,0.0
752584,0.7928571428571429,0.0027551020408163236,1.0,0.0,0.8835164835164834,0.0010433522521434604
