Product_id,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
1,0.5919658772599949,0.0017892306817395565,0.4398190045248868,0.004492901000753011,0.5009659204600858,0.0022740089026206224
5,0.1,0.040000000000000015,0.010526315789473684,0.00044321329639889184,0.01904761904761905,0.0014512471655328805
6,0.49751796227321876,0.004907084845609854,0.36817073170731707,0.002595092207019631,0.42025313829235394,0.002274019154448945
7,0.5810692839841776,0.0014324843238448489,0.53276955602537,0.008317205190207793,0.5509800037728729,0.0025368857093127626
10,0.4078571428571429,0.07181836734693878,0.10246153846153847,0.006498082840236686,0.16224306964164978,0.015203357359124203
26,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2,0.16000000000000006,0.005714285714285714,0.00013061224489795917,0.011111111111111112,0.0004938271604938272
32,0.607843137254902,0.0027362552864282977,0.2877076411960132,0.0004927097934901384,0.3896180012743178,0.0005481599776365536
33,0.47745098039215683,0.007303440984236832,0.14060606060606062,0.0032262626262626257,0.21451851524539434,0.005763222174034603
36,0.6870493574333547,0.0029222900967885534,0.5488578088578089,0.002965591362794159,0.6079840473540425,0.0016985913503627468
39,0.7470085517590226,0.0008739734163250047,0.907055630936228,0.0006940749564131977,0.8189834984222,0.0005773770965366309
42,0.5926623376623377,0.0035335469725080145,0.38123076923076926,0.008227597633136095,0.45867208672086723,0.006204463833256223
43,0.552020202020202,0.01482440567289052,0.3323809523809524,0.010071655328798185,0.41107577091101116,0.012858090910708015
50,0.6577955377955378,0.003258914290282923,0.6289855072463768,0.0051753833228313385,0.6417746270613524,0.003483971353653655
54,0.7581693792220108,0.009744682926272624,0.6795586527293844,0.003212427544882717,0.7157649398155727,0.00517786067592203
55,0.6051406926406926,0.016147373549970954,0.3510204081632653,0.005231153685964182,0.4357765234133188,0.0056903825823177
58,0.6351349463230268,0.0017113540530894079,0.4755102040816327,0.0028154935443565174,0.5423002994441901,0.0017780606574860475
66,0.37,0.0587111111111111,0.13736263736263737,0.012921144789276659,0.19809941520467836,0.02403004343216716
80,0.6945062297384575,0.0036044384316044386,0.7275036284470247,0.007891266659785436,0.7074296539779753,0.0034124811586214976
83,0.5338528138528138,0.0053805888195498554,0.24791666666666665,0.0031423611111111105,0.3325724983320233,0.0027636618662112773
97,0.7658297258297259,0.0020563709041422087,0.8748821548821548,0.0007458921425251391,0.8156652752428771,0.0005983725812011229
113,0.6930710056227298,0.0007133289529164149,0.5,0.006994328922495274,0.575460131169408,0.0024166630237225937
114,0.6575109469074987,0.0019500688975110016,0.4913043478260869,0.0033270321361058577,0.5608579350035202,0.0023953443120838993
118,0.6013398692810459,0.01568256226237772,0.3111111111111111,0.003072702331961591,0.39816952169893344,0.0007394150939610748
119,0.5775412992804296,0.0047843713710172394,0.3913793103448276,0.02502632919993205,0.45440433417477893,0.018467745447183624
147,0.1,0.04000000000000001,0.00425531914893617,7.243096423721141e-05,0.008163265306122448,0.0002665556018325697
154,0.5369079939668174,0.0051622239056894345,0.12265827471306923,0.0005341392474519219,0.19754985028336486,0.0007741114861736232
155,0.5307109557109557,0.02073069316076309,0.08115942028985507,0.0008905692081495485,0.1402600531055816,0.002478476079543317
157,0.5293759063209864,0.012113899024982886,0.17564484126984126,0.001932466852481733,0.26191727120684327,0.0037675572835185467
158,0.5128626373626373,0.005018932616833716,0.19353535353535353,0.0008569941842669114,0.27796596466562795,0.0007034656882938261
163,0.5968898185809951,0.006912776699684986,0.23141135972461271,0.00045121556630587576,0.3329219717934452,0.0010468155208836257
164,0.557107892107892,0.002530482349263569,0.2249848759830611,0.0032425379948609447,0.312875186306063,0.0032615512446926252
181,0.5880774103157824,0.0012357570253470603,0.39636363636363636,0.00177190082644628,0.4718373369051344,0.0009527963162494792
185,0.6196926768139862,0.0020806241377389033,0.4541364296081277,0.0008685943954449037,0.5229996990534378,0.0006678654276384734
186,0.6248667300479667,0.008578968455040472,0.5786666666666667,0.008603066512879662,0.5893840682269811,0.0030053374163928515
187,0.5374346961303483,0.003339947545051183,0.31356862745098046,0.0010480645905420979,0.39341355126223104,0.0006511797630776702
197,0.6616232777830084,0.0065070433817863964,0.7454545454545454,0.006870097305221941,0.6964159073355181,0.002938656119749485
