Product_id,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
1,0.3333333333333333,0.005333333333333334,0.0183144434757338,2.9913109104266962e-05,0.03448756274804331,9.786285946430072e-05
5,0.09,0.0124,0.004166666666666667,2.604166666666666e-05,0.007960396039603959,9.505577884521126e-05
6,0.32556857393813915,0.020101518966387955,0.038595909342178006,0.00044982433817033617,0.06848806514259195,0.0013791518298769815
7,0.3628205128205128,0.02484549638395792,0.0172244094488189,3.387453063968628e-05,0.03237948161732022,0.0001067248537627974
10,0.3595689655172413,0.005754191438763377,0.04436113004620162,0.0001293687605018905,0.07859400829069436,0.00036188701711441847
26,0.6493945409112338,1.417826419312233e-05,0.8935511487235624,0.0005313932379653026,0.7520128709748032,6.132637929816989e-05
29,0.7638562338314561,2.572210635227227e-06,0.9899305155668164,1.4545949697257503e-05,0.8623174681530987,2.6327721807550836e-06
30,0.6127837405547063,3.482163134293878e-05,0.8861819998183634,0.0005177008574437583,0.7243993287934536,6.270296463479343e-05
32,0.5061741631917791,0.002644650075049862,0.17917803236952173,0.00040603312258893735,0.2640340372198972,0.0006825153802614027
33,0.5620804449413721,9.486040604090726e-05,0.3401938873247613,0.0002713832020489402,0.42346973457901893,0.00011483663498933734
36,0.5434625294665862,0.0044733193294711265,0.15581134468126617,0.0010325045393197454,0.24112264235320713,0.0017634867216742116
39,0.38138528138528144,0.014971889582279196,0.040776699029126215,0.0003544160618342916,0.07321826064656321,0.0011149008783514307
42,0.4295454545454545,0.01960284664830119,0.05117822008693662,0.001648343544192,0.08959160723642876,0.004472336923516623
43,0.0,0.0,0.0,0.0,0.0,0.0
50,0.28616246498599435,0.022569831069682775,0.03907734056987788,0.0012070399206631206,0.0666709541878363,0.002963105953866636
54,0.5649336609336609,0.008293531117000402,0.24381226053639846,0.0005267890958735195,0.33828709411838426,0.0007233073217967196
55,0.5541875514944591,0.0032653361585010887,0.24008527633851467,0.001395769899490217,0.33438153968620205,0.001991318098534064
58,0.5372783643371879,0.006909095899184524,0.11531531531531532,0.000271080033510102,0.18906242521226385,0.0005889614880699766
66,0.2,0.16000000000000003,0.00202020202020202,1.6324864809713294e-05,0.004,6.400000000000001e-05
80,0.4347338935574229,0.006651170272030384,0.047200435729847494,3.492080443893847e-05,0.08480356361069798,9.762647437620031e-05
83,0.5392749138756358,0.000533943625849692,0.47264033064206074,0.0007248993207112401,0.5033025609999456,0.00042087006478655833
97,0.29714285714285715,0.03647709750566893,0.03826007326007326,0.0007777120315581854,0.06755712811440366,0.0023587789447428523
113,0.39150793650793647,0.03712179390274628,0.01721578429144891,8.157999386057332e-05,0.032942810675604194,0.000297078853006799
114,0.3324068088773971,0.00806204184887785,0.020544541369283638,4.186247461671157e-05,0.03840797471912675,0.00013317970659840623
118,0.44904219318911975,0.0042775984496201585,0.0890625,0.00011230468749999999,0.14846105217452474,0.00031642359119837566
119,0.30682539682539683,0.014420660115898213,0.037351970491166765,0.00044061461886364743,0.066300774401997,0.0013124158922400893
147,0.6275006084117174,1.0636315117302218e-05,0.9480363290119389,0.00031022037896110034,0.755107761359281,4.5704905730636306e-05
154,0.6774470064968103,1.666490231593939e-06,0.9856435643564356,3.0389177531614602e-05,0.8029798597632454,2.6687083196737747e-06
155,0.5926490819509149,2.1887358790545697e-05,0.8990809807068894,0.0007452820844555066,0.7142188163602416,8.228057756234191e-05
157,0.5963040459892875,0.00014107801185872572,0.6656450146088504,0.00027388621978250463,0.6289877087967708,0.00014887391083554387
158,0.5802199539601276,0.0005056815930025993,0.44625598270804384,0.0033896105193210015,0.5027263081346383,0.0018958595707192012
163,0.6164511842271614,0.00010926076480454639,0.8320734287284903,0.0004407962151318181,0.7081806187159776,0.00019593486785759567
164,0.5491018827147419,0.0001832266110141921,0.5591973244147156,0.00018523282737329538,0.5540136224674823,0.00013657648548832761
181,0.4843961914971347,0.0037665115369254613,0.11764705882352941,0.00019772614928324273,0.18795263158301354,0.00026862754137443586
185,0.4734636107825178,0.0029389094983733677,0.08356158849432394,0.00023092344991633746,0.1416002191985293,0.0005348380460032414
186,0.35723809523809524,0.0022794013605442177,0.04480131362889984,0.0003367296356513276,0.07855551504436582,0.0008960265120719107
187,0.5049704711021533,0.0017468017599079958,0.16166598107774577,0.00039154398968080123,0.24468545720367504,0.0007324705610776693
197,0.3467787114845938,0.00012287267848315827,0.030058742657167854,0.00023692826423193786,0.054345288902959664,0.0007096058440788863
